employee_id,nationality_group,industry,job_category,monthly_salary_kwd,start_date,end_date,reason_for_leaving,filed_dispute
1327,South Asian,Logistics,IT Professional,594.6,2012-06-22,2018-01-31,Resignation,1
1328,South Asian,Construction,Helper,136.11,2017-08-03,2024-06-12,Resignation,0
1329,South Asian,Construction,Engineer,719.97,2009-12-07,2015-03-27,Termination,0
1330,South Asian,Oil & Gas,Clerk,190.35,2014-07-10,2019-11-07,Contract End,0
1331,Southeast Asian,Hospitality,Nurse,343.18,2016-05-16,2019-09-12,Resignation,0
1332,South Asian,Health,Driver,134.98,2007-08-01,2019-05-30,Contract End,0
1333,South Asian,IT,Engineer,759.87,2011-05-02,2013-09-21,Resignation,0
1334,South Asian,Hospitality,IT Professional,766.96,2005-05-26,2014-08-03,Resignation,0
1335,African,Retail,Engineer,509.19,2009-02-24,2010-12-01,Resignation,0
1336,Arab,Construction,IT Professional,418.7,2000-06-04,2011-05-29,Termination,0
1337,South Asian,Finance,Helper,148.0,2015-06-23,2019-07-22,Resignation,0
1338,Arab,Hospitality,Clerk,165.71,2006-11-19,2017-07-11,Resignation,0
1339,Southeast Asian,Construction,Accountant,282.73,2017-03-05,2024-01-22,Resignation,0
1340,South Asian,Construction,Driver,189.88,2002-03-12,2011-01-29,Resignation,0
1341,South Asian,Health,Cook,157.3,2001-10-13,2011-08-25,Resignation,1
1342,Arab,Retail,IT Professional,266.22,2014-02-14,2019-12-26,Termination,1
1343,Arab,Construction,Clerk,217.59,2008-07-07,2018-08-14,Contract End,0
1344,South Asian,Construction,Cook,135.95,2019-02-12,2023-11-25,Resignation,0
1345,Western,IT,Clerk,219.31,2006-12-03,2010-05-20,Resignation,0
1346,Southeast Asian,Construction,IT Professional,475.23,2004-06-18,2015-01-05,Resignation,0
1347,Arab,Logistics,Clerk,244.91,2018-05-20,2019-12-26,Contract End,0
1348,Arab,Logistics,Accountant,226.26,2003-08-13,2012-07-19,Resignation,0
1349,Western,Construction,Engineer,860.62,2016-08-05,2020-10-18,Resignation,0
1350,Western,IT,Nurse,479.72,2008-04-28,2017-06-11,Resignation,0
1351,African,Retail,Labourer,105.89,2003-01-03,2011-12-31,Termination,1
1352,South Asian,Retail,Engineer,495.53,2012-07-24,2022-02-08,Resignation,0
1353,Western,Construction,Accountant,373.16,2005-05-13,2017-03-27,Resignation,0
1354,South Asian,Health,Plumber,214.47,2019-08-06,2021-11-17,Termination,0
1355,Southeast Asian,Construction,Driver,182.37,2020-02-14,2022-05-28,Resignation,0
1356,South Asian,Retail,Plumber,213.16,2009-01-23,2010-02-12,Termination,0
1357,South Asian,Construction,Engineer,620.52,2008-11-03,2017-05-28,Termination,1
1358,South Asian,Logistics,Manager,1932.06,2009-06-21,2019-01-14,Resignation,0
1359,South Asian,Oil & Gas,IT Professional,732.27,2002-07-16,2013-09-11,Resignation,0
1360,South Asian,Construction,Clerk,228.02,2014-03-27,2022-01-23,Contract End,0
1361,South Asian,Health,Driver,169.16,2016-09-22,2018-01-19,Resignation,0
1362,South Asian,IT,Manager,890.14,2012-01-11,2023-09-15,Resignation,0
1363,South Asian,Construction,Helper,118.14,2007-04-26,2012-06-16,Resignation,0
1364,Southeast Asian,Construction,Driver,129.22,2013-01-16,2022-02-03,Termination,1
1365,Western,Oil & Gas,Plumber,236.86,2000-09-15,2012-09-06,Termination,1
1366,South Asian,Hospitality,Clerk,174.14,2013-10-18,2015-06-08,Resignation,0
1367,Southeast Asian,Oil & Gas,IT Professional,649.6,2005-12-30,2017-09-19,Termination,0
1368,South Asian,Construction,Electrician,201.27,2005-10-21,2015-10-01,Termination,0
1369,South Asian,Construction,Nurse,550.81,2018-09-23,2020-04-23,Resignation,0
1370,South Asian,Construction,Electrician,218.31,2013-10-09,2022-02-19,Contract End,1
1371,South Asian,IT,Clerk,242.66,2022-01-15,2023-05-23,Termination,1
1372,South Asian,Construction,Labourer,130.5,2002-09-21,2010-12-07,Termination,0
1373,South Asian,Construction,Nurse,397.31,2014-08-09,2023-07-25,Resignation,0
1374,South Asian,Health,Manager,1618.07,2013-03-26,2016-01-21,Termination,0
1375,Arab,Logistics,Manager,959.65,2013-11-01,2016-08-20,Termination,0
1376,Western,Retail,Cook,157.41,2005-05-07,2011-04-22,Resignation,0
1377,Southeast Asian,Hospitality,Manager,1516.3,2012-10-26,2017-01-13,Termination,0
1378,South Asian,IT,IT Professional,441.01,2006-07-24,2012-10-13,Contract End,0
1379,South Asian,Logistics,Nurse,496.7,2003-03-03,2013-07-02,Resignation,0
1380,South Asian,Hospitality,IT Professional,609.32,2020-02-19,2022-09-07,Termination,0
1381,South Asian,IT,Engineer,699.06,2008-06-23,2010-04-08,Contract End,0
1382,Arab,Oil & Gas,IT Professional,372.07,2017-11-03,2021-04-20,Termination,0
1383,South Asian,Retail,Labourer,104.22,1999-12-30,2010-10-19,Resignation,0
1384,South Asian,Retail,Helper,138.56,2017-12-18,2019-02-12,Resignation,0
1385,South Asian,Logistics,IT Professional,721.79,2013-03-02,2020-10-28,Termination,1
1386,South Asian,Construction,IT Professional,506.11,2012-09-16,2015-08-25,Termination,0
1387,South Asian,Construction,Clerk,236.61,2021-03-27,2022-03-31,Resignation,1
1388,South Asian,Logistics,Engineer,1065.21,1999-12-03,2010-05-12,Resignation,0
1389,Arab,Retail,IT Professional,354.45,2009-03-09,2012-07-31,Termination,1
1390,South Asian,Construction,Manager,666.96,2016-04-14,2018-04-15,Resignation,0
1391,Southeast Asian,Construction,Nurse,579.02,2019-05-01,2022-09-23,Termination,0
1392,Arab,Finance,Cook,218.34,2012-12-25,2018-03-31,Resignation,0
1393,South Asian,Construction,Manager,854.66,2014-04-10,2022-12-19,Resignation,0
1394,Southeast Asian,Hospitality,Driver,176.41,2000-10-21,2011-02-16,Termination,0
1395,Southeast Asian,Construction,Clerk,174.93,2010-08-28,2014-10-15,Contract End,0
1396,South Asian,Oil & Gas,Engineer,674.33,2011-11-07,2022-02-10,Resignation,0
1397,Southeast Asian,Oil & Gas,Clerk,226.89,2011-11-04,2020-04-12,Resignation,0
1398,African,Construction,Clerk,244.51,2007-02-16,2015-04-07,Termination,0
1399,Arab,Retail,Helper,139.32,2018-09-19,2022-01-04,Resignation,0
1400,South Asian,Health,Electrician,229.46,2002-11-13,2011-03-21,Contract End,0
1401,South Asian,Health,Driver,142.38,2004-06-22,2015-07-29,Termination,0
1402,Arab,Hospitality,Nurse,593.55,2000-09-28,2010-04-02,Resignation,0
1403,South Asian,Hospitality,Engineer,936.01,2006-05-07,2011-11-17,Contract End,0
1404,Southeast Asian,Oil & Gas,Engineer,829.05,2012-06-13,2016-08-31,Resignation,1
1405,Southeast Asian,Oil & Gas,Electrician,236.02,2011-03-27,2019-06-06,Resignation,0
1406,South Asian,Construction,Nurse,513.06,2011-05-22,2015-06-28,Resignation,0
1407,Arab,Logistics,Helper,125.71,2002-11-05,2011-11-11,Resignation,0
1408,South Asian,Hospitality,Labourer,132.61,2010-12-14,2022-06-12,Resignation,0
1409,South Asian,Construction,Labourer,113.4,2016-11-16,2022-03-20,Termination,0
1410,South Asian,Finance,Labourer,102.07,2007-07-31,2016-02-23,Resignation,1
1411,Arab,Logistics,Electrician,185.23,2019-06-13,2022-05-08,Resignation,1
1412,South Asian,IT,IT Professional,264.84,2007-10-26,2013-08-12,Resignation,0
1413,African,Oil & Gas,Plumber,166.52,2017-05-24,2023-03-13,Resignation,0
1414,South Asian,Finance,Manager,1960.02,2000-05-13,2010-11-01,Resignation,0
1415,South Asian,Construction,Driver,143.06,2012-04-20,2018-11-22,Resignation,1
1416,South Asian,Construction,Accountant,411.78,1998-08-11,2010-03-18,Resignation,0
1417,Southeast Asian,Retail,Nurse,511.07,2020-07-01,2023-11-23,Resignation,0
1418,Western,Hospitality,Nurse,466.6,2000-03-29,2011-02-03,Resignation,0
1419,Western,Oil & Gas,Engineer,1179.65,2009-04-25,2012-02-15,Resignation,0
1420,South Asian,Retail,Helper,132.9,2012-04-14,2014-05-25,Resignation,0
1421,South Asian,Health,Nurse,552.95,2013-07-21,2020-06-27,Termination,1
1422,Arab,Hospitality,Clerk,195.35,2012-02-22,2016-06-21,Contract End,0
1423,South Asian,Construction,Cook,152.88,2018-09-15,2021-11-01,Resignation,0
1424,Southeast Asian,IT,Helper,149.57,2017-01-21,2022-10-28,Termination,1
1425,Southeast Asian,Retail,IT Professional,574.86,2010-07-31,2011-09-10,Resignation,0
1426,Arab,Hospitality,Driver,128.04,2006-03-27,2014-09-27,Resignation,0
1427,Western,Construction,Manager,517.97,2006-06-09,2017-03-05,Termination,0
1428,South Asian,IT,Labourer,123.48,2006-09-27,2015-06-19,Resignation,0
1429,South Asian,Oil & Gas,Plumber,161.54,2006-03-17,2012-01-24,Termination,0
1430,Southeast Asian,Oil & Gas,Nurse,343.1,2004-04-29,2012-06-22,Resignation,1
1431,African,Oil & Gas,Clerk,182.89,2017-12-10,2022-08-03,Resignation,0
1432,Southeast Asian,Health,Engineer,1026.91,2014-12-13,2019-06-02,Resignation,0
1433,Arab,Construction,Accountant,262.46,2008-11-02,2019-11-04,Contract End,0
1434,South Asian,Retail,Helper,108.22,2006-09-29,2012-02-25,Resignation,0
1435,South Asian,Hospitality,Manager,706.94,2020-11-06,2021-11-18,Termination,0
1436,Southeast Asian,Finance,IT Professional,350.84,2011-02-01,2018-08-28,Resignation,0
1437,Southeast Asian,Construction,Cook,181.35,2000-11-13,2010-01-29,Resignation,0
1438,Western,Oil & Gas,Clerk,230.12,2004-06-25,2015-09-25,Resignation,0
1439,Arab,Logistics,Plumber,163.25,2021-06-25,2024-07-22,Contract End,0
1440,Southeast Asian,Logistics,Clerk,187.86,2010-02-20,2011-10-17,Resignation,0
1441,Southeast Asian,Hospitality,Engineer,642.3,2005-06-19,2010-02-05,Resignation,0
1442,South Asian,Oil & Gas,Labourer,104.68,2013-10-09,2021-05-22,Resignation,0
1443,Arab,Retail,Engineer,838.88,2011-08-18,2015-10-11,Termination,0
1444,Southeast Asian,Construction,Nurse,402.29,2014-03-20,2022-04-10,Termination,0
1445,South Asian,Construction,Nurse,405.08,2021-09-26,2024-06-19,Termination,0
1446,Southeast Asian,Logistics,Driver,152.27,2010-11-01,2018-09-26,Resignation,0
1447,African,Logistics,Helper,124.04,1998-11-23,2010-05-09,Contract End,0
1448,Western,Construction,Accountant,287.88,2002-08-11,2012-04-11,Resignation,0
1449,South Asian,Finance,Labourer,115.1,2011-05-17,2017-05-28,Resignation,0
1450,Arab,Construction,Cook,201.73,2014-08-23,2020-10-16,Resignation,0
1451,Arab,Construction,Plumber,193.71,2001-10-29,2012-10-21,Resignation,0
1452,South Asian,Construction,IT Professional,678.87,2015-12-28,2021-10-20,Resignation,0
1453,Western,Construction,Manager,610.04,2016-02-28,2023-04-08,Resignation,1
1454,African,Oil & Gas,Clerk,172.82,2010-08-24,2012-02-18,Contract End,0
1455,Southeast Asian,Retail,Driver,140.88,2017-05-29,2018-09-02,Termination,0
1456,Arab,Construction,Manager,1880.64,2010-07-01,2015-03-17,Termination,0
1457,South Asian,Oil & Gas,Electrician,223.66,2019-05-20,2021-03-14,Resignation,0
1458,South Asian,Logistics,Accountant,316.19,2017-11-16,2020-03-17,Resignation,0
1459,South Asian,Logistics,Accountant,224.83,2003-02-04,2014-05-06,Resignation,0
1460,Southeast Asian,Retail,Cook,194.07,2014-12-25,2023-07-24,Resignation,0
1461,South Asian,Retail,Engineer,1076.86,2008-05-10,2010-05-23,Termination,0
1462,Western,Construction,Helper,110.11,2001-12-31,2011-10-24,Termination,0
1463,South Asian,Oil & Gas,Nurse,582.34,2016-08-28,2023-05-16,Resignation,1
1464,South Asian,Hospitality,Accountant,351.14,2020-06-05,2023-01-02,Resignation,0
1465,South Asian,Health,Nurse,459.72,2016-11-21,2021-08-02,Resignation,0
1466,South Asian,Health,Electrician,167.04,2007-01-11,2013-11-23,Termination,0
1467,South Asian,Construction,Electrician,148.87,2014-08-24,2018-05-01,Contract End,1
1468,South Asian,Retail,Manager,556.34,2014-01-11,2024-11-07,Resignation,1
1469,Southeast Asian,Hospitality,Clerk,249.28,2017-11-21,2021-05-27,Termination,0
1470,Southeast Asian,Logistics,Plumber,213.71,2008-01-04,2015-10-18,Resignation,0
1471,South Asian,Construction,Cook,190.54,2014-05-10,2021-08-18,Resignation,1
1472,Southeast Asian,Construction,Clerk,219.86,2016-01-07,2024-07-19,Resignation,0
1473,South Asian,Oil & Gas,Cook,204.73,2016-04-22,2017-05-12,Termination,0
1474,South Asian,Health,Engineer,784.51,2019-07-11,2024-01-14,Resignation,0
1475,Arab,Construction,Clerk,167.08,2008-01-20,2015-08-03,Resignation,0
1476,Arab,IT,Plumber,143.01,2007-11-12,2019-03-31,Resignation,0
1477,Southeast Asian,Construction,Nurse,370.31,2012-10-24,2019-01-11,Resignation,0
1478,South Asian,Logistics,Clerk,160.07,2005-07-09,2016-08-02,Resignation,0
1479,South Asian,Construction,Engineer,548.0,2010-05-04,2017-07-12,Contract End,0
1480,South Asian,IT,IT Professional,797.58,2016-02-29,2018-02-05,Termination,1
1481,South Asian,Oil & Gas,Nurse,407.0,2002-12-27,2013-05-26,Resignation,0
1482,Arab,Construction,Labourer,139.38,2007-08-17,2013-08-20,Resignation,0
1483,Southeast Asian,Oil & Gas,Electrician,208.29,2008-04-28,2014-05-17,Termination,1
1484,South Asian,Retail,IT Professional,291.81,2014-06-09,2022-08-28,Resignation,0
1485,South Asian,Construction,Nurse,451.65,2000-02-22,2011-07-23,Termination,0
1486,South Asian,Health,Clerk,215.96,2010-03-25,2016-05-16,Termination,1
1487,South Asian,Retail,Electrician,234.94,2011-07-04,2015-09-16,Termination,1
1488,South Asian,Construction,Labourer,135.23,2015-05-08,2024-01-08,Resignation,0
1489,African,Hospitality,Driver,123.74,2021-04-27,2024-06-23,Termination,0
1490,South Asian,Construction,Nurse,595.91,2011-04-22,2016-11-10,Resignation,0
1491,South Asian,Finance,Helper,100.77,2006-01-09,2011-07-20,Termination,0
1492,South Asian,Construction,Accountant,253.92,2019-12-18,2024-04-21,Termination,0
1493,Southeast Asian,Construction,Labourer,114.21,2005-06-07,2012-11-11,Resignation,0
1494,Southeast Asian,Logistics,Driver,195.37,2010-02-11,2021-11-21,Resignation,0
1495,South Asian,Health,Electrician,219.9,2010-09-19,2013-12-23,Termination,0
1496,Southeast Asian,IT,Plumber,157.48,2005-05-16,2015-02-28,Resignation,0
1497,African,Oil & Gas,Accountant,441.13,2004-04-11,2013-11-12,Contract End,0
1498,South Asian,IT,Electrician,227.17,2000-03-20,2010-02-04,Resignation,0
1499,South Asian,Retail,Electrician,140.41,1999-01-07,2010-03-15,Resignation,0
1500,Arab,Hospitality,Driver,159.47,2010-12-10,2014-12-09,Resignation,0
1501,South Asian,Oil & Gas,Engineer,847.04,2004-12-03,2014-09-30,Resignation,0
1502,South Asian,Construction,Accountant,342.11,2015-05-20,2022-12-22,Termination,0
1503,South Asian,Construction,Accountant,276.66,2012-12-11,2019-02-14,Resignation,0
1504,South Asian,IT,Cook,140.73,2006-12-06,2012-10-24,Termination,0
1505,Western,Retail,Clerk,206.33,2008-04-04,2013-05-02,Termination,1
1506,South Asian,IT,Plumber,210.55,2010-06-06,2015-12-05,Termination,0
1507,South Asian,Logistics,Clerk,152.85,2007-04-24,2010-07-29,Resignation,1
1508,Western,Hospitality,Manager,1168.66,2007-07-15,2015-01-19,Resignation,0
1509,South Asian,Retail,Electrician,204.5,2007-01-24,2017-06-24,Termination,0
1510,South Asian,Construction,Labourer,105.37,2012-04-18,2022-11-03,Termination,0
1511,South Asian,Oil & Gas,IT Professional,480.33,2009-06-07,2020-07-31,Termination,0
1512,Southeast Asian,Hospitality,Manager,1873.89,2012-03-18,2022-03-03,Resignation,0
1513,Southeast Asian,Finance,Electrician,161.16,2015-02-28,2022-11-08,Termination,0
1514,South Asian,Construction,Clerk,178.24,2017-08-05,2020-03-20,Resignation,0
1515,South Asian,Finance,Manager,1936.54,2018-01-05,2021-02-11,Termination,0
1516,Arab,Construction,Electrician,224.87,2017-09-07,2019-11-29,Resignation,0
1517,Arab,Retail,Manager,1905.2,2007-06-28,2012-03-04,Contract End,0
1518,South Asian,Construction,Plumber,220.71,2009-03-07,2019-11-30,Resignation,0
1519,African,Retail,Helper,104.94,2015-02-28,2017-09-09,Resignation,0
1520,South Asian,Construction,Electrician,221.55,2020-01-19,2022-05-30,Contract End,0
1521,South Asian,Retail,Clerk,217.76,2017-05-30,2021-08-11,Resignation,0
1522,Southeast Asian,Construction,Manager,1552.26,2014-08-07,2021-09-09,Termination,0
1523,South Asian,Finance,Driver,123.28,2001-06-22,2012-03-17,Resignation,0
1524,Southeast Asian,Logistics,Electrician,214.75,2015-06-24,2017-12-24,Resignation,0
1525,South Asian,Construction,Plumber,145.93,2015-05-10,2023-08-26,Resignation,0
1526,South Asian,Construction,Driver,140.43,2009-07-06,2016-08-23,Resignation,0
1527,Southeast Asian,Logistics,Electrician,161.66,2008-02-19,2012-06-07,Contract End,0
1528,Arab,Retail,Electrician,171.4,2015-07-31,2024-07-31,Termination,0
1529,Southeast Asian,Retail,Cook,123.63,2015-07-18,2022-08-26,Resignation,0
1530,Southeast Asian,Construction,Clerk,236.65,2012-11-15,2021-02-21,Resignation,0
1531,South Asian,Construction,Nurse,588.02,2004-07-07,2014-05-12,Resignation,0
1532,South Asian,Retail,Helper,144.53,2003-11-13,2011-01-16,Resignation,0
1533,Southeast Asian,Retail,Nurse,574.67,1998-12-18,2010-10-16,Resignation,0
1534,South Asian,Retail,Helper,128.07,2001-11-15,2010-09-04,Resignation,0
1535,South Asian,Logistics,IT Professional,444.09,2013-10-27,2016-11-27,Resignation,0
1536,South Asian,Oil & Gas,Engineer,499.93,2011-09-01,2016-03-29,Resignation,0
1537,South Asian,Construction,Accountant,418.87,2009-12-10,2019-06-07,Termination,1
1538,African,Oil & Gas,Manager,1041.1,2005-04-13,2014-02-13,Resignation,1
1539,South Asian,Logistics,Plumber,176.65,2001-03-05,2011-08-01,Contract End,0
1540,African,Finance,Accountant,208.78,2021-11-30,2024-06-14,Resignation,1
1541,South Asian,Oil & Gas,Labourer,104.1,2010-07-08,2022-01-01,Contract End,1
1542,South Asian,Retail,Accountant,439.18,2004-01-11,2010-06-06,Termination,1
1543,South Asian,Construction,Plumber,234.59,2000-05-29,2010-06-22,Resignation,0
1544,Southeast Asian,IT,Plumber,191.21,2016-09-29,2018-06-11,Resignation,0
1545,South Asian,Construction,Plumber,133.52,2007-10-12,2013-08-27,Resignation,0
1546,Southeast Asian,Health,Cook,208.8,2007-08-20,2017-04-09,Resignation,0
1547,Arab,Construction,Driver,195.42,2002-09-19,2013-11-13,Termination,1
1548,South Asian,Construction,Helper,103.95,2000-06-01,2010-11-25,Resignation,0
1549,Arab,Construction,Electrician,179.38,2019-11-23,2022-06-10,Termination,0
1550,Arab,Retail,Accountant,401.09,2018-07-12,2020-12-11,Contract End,0
1551,Arab,Construction,Driver,163.13,2012-03-16,2021-01-08,Termination,0
1552,Arab,Finance,Manager,1210.39,2014-05-20,2020-12-28,Termination,1
1553,Western,Retail,IT Professional,286.06,2011-07-18,2021-08-31,Resignation,0
1554,South Asian,Logistics,Electrician,161.03,2007-03-03,2017-09-19,Termination,0
1555,South Asian,Logistics,Driver,126.55,2007-07-20,2012-10-31,Resignation,0
1556,Arab,Finance,Engineer,558.08,2004-03-09,2015-05-23,Contract End,0
1557,South Asian,Health,Accountant,254.95,2018-12-13,2024-07-12,Resignation,0
1558,South Asian,Health,Manager,1505.42,2021-06-27,2023-08-19,Resignation,0
1559,South Asian,Health,Plumber,243.7,2011-04-11,2022-11-29,Resignation,0
1560,Southeast Asian,Construction,Engineer,1112.68,2011-01-09,2018-09-09,Resignation,0
1561,Southeast Asian,Logistics,IT Professional,630.85,2012-09-03,2017-09-09,Resignation,0
1562,South Asian,Construction,Nurse,347.63,2022-03-31,2024-11-22,Resignation,0
1563,South Asian,Hospitality,IT Professional,591.68,2013-11-10,2018-11-29,Termination,0
1564,Arab,Construction,Clerk,193.9,2007-07-26,2015-07-24,Resignation,0
1565,Arab,Hospitality,Helper,111.76,2005-06-22,2013-06-23,Resignation,0
1566,South Asian,Construction,Driver,183.68,2000-08-25,2010-06-27,Termination,0
1567,South Asian,Construction,Labourer,132.31,2007-07-30,2018-04-21,Resignation,0
1568,South Asian,Oil & Gas,Helper,148.8,2018-01-01,2020-07-02,Resignation,0
1569,South Asian,Finance,Accountant,275.92,1999-12-15,2011-11-07,Resignation,0
1570,Arab,Oil & Gas,Labourer,135.53,2012-04-11,2020-07-06,Resignation,0
1571,South Asian,IT,IT Professional,324.96,2010-02-19,2012-10-12,Contract End,0
1572,Southeast Asian,Construction,Nurse,537.4,2016-07-07,2020-02-04,Contract End,0
1573,Southeast Asian,Construction,Plumber,234.77,2012-02-02,2013-11-25,Resignation,0
1574,South Asian,Oil & Gas,Manager,872.79,2000-07-15,2011-05-30,Termination,1
1575,South Asian,Health,Electrician,243.99,2014-06-20,2021-08-14,Termination,1
1576,Western,Construction,Engineer,608.0,2005-05-28,2013-02-10,Resignation,0
